url,tipo,nome_popular,nome_cientifico,ordem,familia,origem,alimentacao,sociabilidade,ph,ph_min,ph_max,temperatura_ideal,temp_min_c,temp_max_c,expectativa_vida,manutencao,tamanho_adulto,iluminacao,co2,crescimento,posicionamento,companheiros_sugeridos,imagem_principal_url,imagens_galeria,raw_description_snippet
https://www.kauar.com.br/peixes-agua-doce/coridora-sodalis,peixe_ou_camarao,Coridora Sodalis,Corydoras sodalis,,,,,,6 a 8,6.0,8.0,22°C - 26°C,22.0,26.0,,,,,,,,Tetras; Cascudos; Rásboras; Nano Cascudos; Peixes Comedores de Alga e muitos outros,https://images.tcdn.com.br/img/img_prod/749804/coridora_sodalis_1011_1_f41b098d520ad3520df5559d9afd2ed3.jpg,,"CORIDORA SODALIS (CORYDORAS SODALIS)
A Coridora Sodalis tem lindas marcações cheias de nuances douradas. Como outras da sua espécie, a Coridora Sodalis é conhecida também por sua capacidade de respirar e rastejar fora d´água por distâncias curtas.
Isso ocorre porque as várias espécies de coridoras, e isto inclui a Coridora Sodalis, podem respirar ar de forma facultativa por meio do intestino. O órgão é altamente vascularizado e evoluiu para facilitar a absorção de oxigênio atmosférico. Isso também facilita que a Coridora Sodalis possa sobreviver em águas de baixo nível de oxigênio quando neces"
https://www.kauar.com.br/peixes-agua-doce/coridora-sterbai-albina,peixe_ou_camarao,Coridora Green Laser,Corydoras aeneus,,,,,,6.0 a 7.5,6.0,7.5,22ºC a 28ºC,22.0,28.0,,,,,,,,Tetras; Cascudos; Rásboras; Nano Cascudos; Peixes Comedores de Alga e muitos outros,https://images.tcdn.com.br/img/img_prod/749804/coridora_sterbai_albina_corydoras_sterbai_1_20260603130458_822a0522f76d.jpg,,"CORIDORA GREEN LASER É A UNIÃO DE RESISTENCIA, CARISMA E BELEZA. LEVE ESSA JOIA PARA SEU AQUÁRIO, E LHE DÊ AINDA MAIS VIDA E BELEZA
O Universo das Coridoras nunca para de surpreender, conseguimos, pela primeira vez, a rara Coridora Green Laser, uma das variações da versátil Coryydoras aeneus. A Coridora Green Laser chama a atenção por sua coloração verde elétrico, seu comportamento tranquilo, e resistência a torna uma ótima escolha para quem busca beleza e resistência.
Quer saber mais sobre a Coridora Green laser ? E os cuidados veterinários da Kauar? E como funciona a entrega até a sua casa? "
https://www.kauar.com.br/peixes-agua-doce/cuiu-cuiu-amarelo-megalodoras-uranoscopus,peixe_ou_camarao,Megalodora,Megalodoras uranoscopus,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cuiu_cuiu_amarelo_megalodoras_uranoscopus_1071_1_20201211001318.jpg,,"Cuiú Cuiú Amarelo
Megalodora
Peixes de Água Doce
Origem:
natural da Bacia Amazônica.
Características:
O peixe de aquário Megalodora ou como também é conhecido Cuiú Cuiú Amarelo, é e
ncontrado em pequenos grupos e ocasionalmente formando cardumes. Era frequentemente referido pelo binomial M. irvini
Os doradídeos são muitas vezes referidos como “peixes-falantes” em referência ao fato de que muitos deles são capazes de produzir sons audíveis.
Comportamento e coabitação com outras espécies:
Megalodora é um tipo de peixe extremamente pacífico podendo ser mantido em aquário comunitário com peixes de"
https://www.kauar.com.br/peixes-agua-doce/guppys-platis-mollys-e-espadas/guppy-crowntail-poecilideos,peixe_ou_camarao,Guppy Crowntail,Poecilia Reticulata,,,,,,"7,0 a 7,2",7.0,7.2,25ºC e 30ºC,25.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/guppy_crowntail_casal_poecilideos_1923_1_e74a27c2e2d3ae2d2892979088c91115.jpg,,"GUPPY CROWN TAIL, UM PEIXE LINDO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Guppy Crown Tail é um peixe ornamental de de água-doce, pacífico, ideal para aquários comunitários. Suas cores geram contrastes incríveis, seu nado ágil e seu temperamento ativo transformam o aquário em um verdadeiro show de cores e movimento.
São peixes que encantam as crianças e também adultos! O Guppy é o peixe escolhido por muitos aquaristas experientes que levam o hobby bem a sério. Existem diversos campeonatos nacionais e mundiais que avaliam os peixes mais representativos dos padrões da espécie nas suas diversas variedades"
https://www.kauar.com.br/peixes-agua-doce/guppys-platis-mollys-e-espadas/guppy-mosaic-green-casal-poecilideos,peixe_ou_camarao,Guppy Moscow Green,,,,,,,"7,0 a 7,2",7.0,7.2,25ºC e 30ºC,25.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/guppy_moscow_green_casal_2cm_a_4cm_selecao_especial_kauar_1901_1_e3fa88a2c0d8d02e42bce449c49f7bfd.jpg,,"GUPPY MOSCOW GREEN, UM PEIXE LINDO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Guppy é um peixe ornamental de aquário de água-doce, pacífico, ideal para aquários comunitários, suas cores geram contrastes incríveis para aquários plantados e a sua personalidade é perfeita para as crianças, pois se movimenta por todo o aquário, as crianças adoram vê-los se alimentando. Isso não quer dizer que seja somente para crianças, o Guppy é muito escolhido entre aquaristas experientes que levam o hobby bem a sério, existem diversos campeonatos ao longo do mundo no qual aquaristas experientes disputam o título, os nosso"
https://www.kauar.com.br/peixes-agua-doce/jumbos/jundia-albino-rhamdia-quelen,peixe_ou_camarao,Jundiá Albino,Rhamdia quelen,,,,,,"6,0 a 7,0",6.0,7.0,22ºC e 28ºC,22.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/jundia_albino_rhamdia_quelen_1101_1_20201211001306.jpg,,"Jundiá Albino |  Rhamdia quelen
Peixes de Aquário
Peixes de Água Doce
Origem:
natural da América do Sul.
Características:
o Jundiá Albino também conhecido como Bagre amarelo e Bagre da lagoa possui raios espinhosos venenosos, que são muito conhecidos pelos pescadores. Esse peixinho chega a atingir um tamanho máximo de 47 centímetros, mas o mais comum de ser encontrado é no tamanho de 35 centímetros.
Comportamento e coabitação com outras espécies:
o Jundiá deve ser alojado com peixes grandes e robustos (os grandes ciclídeos são ideais), pois pequenos peixes serão comidos. Apresenta comportament"
https://www.kauar.com.br/peixes-agua-doce/jumbos/oscar-red-ruby-albino-5-a-6-cm-astronotus-ocellatus,peixe_ou_camarao,Oscar Red Ruby Albino,Astronotus ocellatus,,,,,,6.0 a 7,6.0,7.0,22 e 28ºC,22.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/oscar_red_ruby_albino_5_a_6_cm_astronotus_ocellatus_1827_1_e7e452047e586292fac21b869d19f915.jpg,,"O Peixe Oscar Red Ruby importado, também conhecido como Astronotus Ocellatus,
é um peixe ornamental surpreendente pelo seu tamanho e inteligência. Cheios de personalidade, os peixões Oscar são habitantes comuns em aquários jumbo, pois são lindos e resistentes. O peixe Oscar tem a habilidade de reconhecer seus cuidadores e podem atingir até 45 cm de comprimento.
ORIGEM, COMPORTAMENTO E CONVÍVIO DO OSCAR RED RUBY
Natura da Bacia Amazônica, o peixe ornamental Oscar Red Ruby é um peixe de características muito marcantes e de personalidade forte, além de ser muito resistente. São peixes capazes de "
https://www.kauar.com.br/peixes-agua-doce/jumbos/piau-tres-pintas-leporinus-octomaculatus,peixe_ou_camarao,Piau Três Pintas,Leporinus Friderici,,,,,,"5,5 a 7,2",5.5,7.2,24ºC e 28ºC,24.0,28.0,,,Por volta de 40,,,,,,https://images.tcdn.com.br/img/img_prod/749804/piau_tres_pintas_leporinus_friderici_1799_1_19eed4b71780a7e51dd8456153d53550.jpg,,"A coloração do Piau Três Pintas é dourada com 3 pintas escuras bem destacadas. Tamanho Adulto: Por volta de 40
centímetros.
Quer saber mais sobre o Piau
e os cuidados veterinários da Kauar? E como funciona a entrega até a sua casa? Aprender tudo sobre aclimatação de um novo peixe ornamental em seu aquário? Continue com a Kauar!
ORIGEM, COMPORTAMENTO E CONVÍVIO DO PIAU TRÊS PINTAS
O Piau é
um peixe ornamental de água doce, natural da América do Sul: Bacia do Rio Amazonas e Suriname.
Seu comportamento é gregário, devendo ser mantido em seis ou mais espécimes. Apesar de certo grau de disputas ent"
https://www.kauar.com.br/peixes-agua-doce/killifish-gardneri,peixe_ou_camarao,Killifish Gardneri,Fundulopanchax gardneri,,,,,,"6,8",6.8,6.8,22 a 25ºC,22.0,25.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/killifish_gardneri_innidere_3_a_4_cm_fundulopanchax_gardneri_1041_1_d41070cc8987976a83534a6391ef59c4.jpg,,"Killifish Gardneri
Peixes de água doce
Peixes Ornamentais
Origem:
encontradas nas regiões da África.
Características:
o Killifish Gardneri é um peixe com cores vibrantes e ideal para aquaristas iniciantes, devido a sua fácil manutenção e reprodução, por isso é um dos killifishes mais populares entre os hobbystas. Os machos são mais coloridos do que as fêmeas, estas possuem manchas marrons pelo comprimento do corpo.
Comportamento:
Essa espécie se dá muito bem vivendo em grupo ou em casais. São animais geralmente pacíficos e fáceis de procriar. No entanto, os machos podem ser um pouco agressivos"
https://www.kauar.com.br/peixes-agua-doce/killifish-golden-panchax,peixe_ou_camarao,Killifish Golden Panchax,,,,,,,"6,8",6.8,6.8,22 a 25ºC,22.0,25.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/killifish_golden_panchax_importado_1067_3_41dd1d959edb43919c7e551ff5026d07.jpg,,"Killifish Golden Panchax
Peixes de água doce
Peixes Ornamentais
Origem:
encontradas nas regiões da Ásia.
Características:
o Killifish Golden panchax é um peixe com cor amarela vibrante e ideal para aquaristas iniciantes, devido a sua fácil manutenção e reprodução, por isso é um dos killifishes mais populares entre os hobbystas. Os machos são mais coloridos do que as fêmeas, estas possuem manchas marrons pelo comprimento do corpo.
Comportamento:
Essa espécie se dá muito bem vivendo em grupo ou em casais. São animais geralmente pacíficos e fáceis de procriar. No entanto, os machos podem ser um p"
https://www.kauar.com.br/peixes-agua-doce/killifish/killifish-antenori-hypsolebias-antenori,peixe_ou_camarao,Killifish Antenori CASAL,Hypsolebias antenori,,,,,,"7,0 a 7.4",7.0,7.4,25ºC a 30ºC,25.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/killifish_antenori_hypsolebias_antenori_1_20260625170227_88487f33046b.png,,"VENHA CONHECER ESSA JOIA DA CAATINGA, O KILLIFISH ANTENORI É UM KILLII ENDEMICO DO BRASIL, ENCONTRADO NO NORDESTE. ENCANTA POR SUA ELEGANCIA E CORES RADIANTES
Uma espécie endêmica da caatinga, esse killifish temporário é encontrado em poças, principalmente do rio Jaguaribe, no estado do Ceará. Um peixinho que chama muito a atenção por suas cores e resistência. Possui uma base bege acinzentada, com realces que vão do azul, verde, tons de vermelho e laranja. Possui pintas amareladas que formam padrão por seu corpo, principalmente nas barbatanas. Os machos possuem um comportamento territorialista"
https://www.kauar.com.br/peixes-agua-doce/killifish/killifish-gardneri,peixe_ou_camarao,Killifish Gardneri Lafia Gold,Fundulopanchax gardneri,,,,,,"6,8",6.8,6.8,22 a 25ºC,22.0,25.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/killifish_gardneri_innidere_lafia_gold_3_a_4_cm_fundulopanchax_gardneri_1149_1_350f9eb877459a548f87c65af907bf13.jpg,,"Killifish Gardneri
Peixes de água doce
Peixes Ornamentai
Origem:
encontradas nas regiões da África.
Características:
o Killifish Gardneri é um peixe com cores vibrantes e ideal para aquaristas iniciantes, devido a sua fácil manutenção e reprodução, por isso é um dos killifishes mais populares entre os hobbystas. Os machos são mais coloridos do que as fêmeas, estas possuem manchas marrons pelo comprimento do corpo.
Comportamento:
Essa espécie se dá muito bem vivendo em grupo ou em casais. São animais geralmente pacíficos e fáceis de procriar. No entanto, os machos podem ser um pouco agressivos,"
https://www.kauar.com.br/peixes-agua-doce/killifish/killifish-longfin-1-5-a-2-5-cm-pterolebias-longipinnis-super-raro-poucas-unidades,peixe_ou_camarao,Killifish Longfin Casal,Pterolebias longipinnis,,,,,,6.5 a 7.0,6.5,7.0,22ºC a 28ºC,22.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/killifish_longfin_15_a_25_cm_pterolebias_longipinn_1_20260622175538_157ca6f53ee5.jpg,,"APRESENTAMOS O RARO E ELEGANTE KILLIFISH LONGFIN, UM KILLI RARO QUE LEVARA UMA EXPLOSÃO DE CORES AO SEU AQUÁRIO!
Um Killi que encanta por sua beleza e elegância o Killifish Longfin é um peixe raro e difícil de encontrar a venda no mercado Brasileiro. Impressiona por suas nadadeiras compridas e as cores vibrantes com reflexos metálicos indo do azul, verde, violeta. O tamanho pode varias de 5 a 10 cm, as fêmeas são menores que os machos. Na natureza vive em poças e áreas alagadas
Nome popular:
Killifish Longfin
Nome científico:
Pterolebias longipinnis
Ordem;
Cyprinodontiformes
Família:
Rivulidae"
https://www.kauar.com.br/peixes-agua-doce/killifish/killifish-paresi-melanorivulus-paresi-super-raro,peixe_ou_camarao,Killifish Paresi,Melanorivulus paresi,,,,,,6.0 a 7.2,6.0,7.2,22ºC a 28ºC,22.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/killifish_paresi_15_a_25_cm_melanorivulus_paresi_1_20260227105157_7ce1fb197c4b.jpg,,"VEM CONHECER O KILLIFISH PARESI, UM KILLI RARO ENDEMICO DO BRASIL, QUE VOCÊ VAI SE APAIXONAR!
Nativo do Brasil, mais precisamente do Estado Matogrosso, o Melanorivulus paresi, é um dos famosos peixes das nuvens, um Killifish não anual, bem pequeno, que chega ao máximo 2,5 cm. Com cores bem chamativas e um corpo levemente alongado, chama bastante atenção dentro do aquário. Um peixe pacifico que convive bem com outras espécies, desde que seja de pequeno porte, como ele. Os machos podem ser territórialistas entre si, ou com peixes parecidos, que ocupam o mesmo espaço dentro do aquário, como ciclí"
https://www.kauar.com.br/peixes-agua-doce/kinguios/copia-kinguio-red-cap,peixe_ou_camarao,Kinguio Ryukin,,,,,,,6.5 e 7.8,6.5,7.8,10ºC e 25ºC,10.0,25.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/copia_kinguio_red_cap_1777_1_f7ccf9500b76b2267a977312cf4e9ec4.jpg,,"O Kinguio
Ryukin
é um peixe ornamental de aquário de água-doce, pacífico, natural da Ásia, especificamente da China e do Japão. Entre os peixes ornamentais, é um dos mais famosos, já que existem dezenas de variedades com várias formas, cores e tamanhos. Pacífico, são peixes bastante ativos e que nadam por todo aquário constantemente.  Viverá muito bem em um aquário com PH entre 6.5 e 7.8.
Quer saber mais sobre os Kinguios e os cuidados veterinários da Kauar? E como funciona a entrega até a sua casa? Aprender tudo sobre aclimatação de um novo peixe ornamental em seu aquário? Continue com a Kaua"
https://www.kauar.com.br/peixes-agua-doce/kinguios/kinguio-red-cap,peixe_ou_camarao,Kinguio Oranda Red Cap,Carassius aratus,,,,,,6.5 e 7.8,6.5,7.8,10ºC e 25ºC,10.0,25.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/kinguio_red_cap_1573_1_c430a75aa82df41bc47c5bdd6c3a6bed.jpg,,"KINGUIO RED CAP ORANDA
O Kinguio Red Cap é um peixe ornamental de aquário de água-doce, pacífico, natural da Ásia, especificamente da China e do Japão.
Entre os peixes ornamentais, é um dos mais famosos, já que existem dezenas de variedades com várias formas, cores e tamanhos. Pacífico, são peixes bastante ativos e que nadam por todo aquário constantemente.  Viverá muito bem em um aquário com PH entre 6.5 e 7.8.
Quer saber mais sobre os Kinguios e os cuidados veterinários da Kauar? E como funciona a entrega até a sua casa? Aprender tudo sobre aclimatação de um novo peixe ornamental em seu aquá"
https://www.kauar.com.br/peixes-agua-doce/kinguios/kinguio-telescopio-preto,peixe_ou_camarao,Kinguio Telescópio Preto,,,,,,,6.5,6.5,6.5,10ºC e 25ºC,10.0,25.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/kinguio_telescopio_preto_1581_1_9f118c4a2ccc99b993608e61c8ef3b3b.jpg,,"KINGUIO tElescópio
O KINGUIO TELESCÓPIO É UM PEIXE ORNAMENTAL DE AQUÁRIO DE ÁGUA-DOCE, PACÍFICO, NATURAL DA ÁSIA, ESPECIFICAMENTE DA CHINA E DO JAPÃO.
ENTRE OS PEIXES ORNAMENTAIS, É UM DOS MAIS FAMOSOS, JÁ QUE EXISTEM DEZENAS DE VARIEDADES COM VÁRIAS FORMAS, CORES E TAMANHOS. PACÍFICO, SÃO PEIXES BASTANTE ATIVOS E QUE NADAM POR TODO AQUÁRIO CONSTANTEMENTE.  VIVERÁ MUITO BEM EM UM AQUÁRIO COM PH ENTRE 6.5 E 7.8.
Quer saber mais sobre os Kinguios e os cuidados veterinários da Kauar? E como funciona a entrega até a sua casa? Aprender tudo sobre aclimatação de um novo peixe ornamental em seu aquár"
https://www.kauar.com.br/peixes-agua-doce/lagosta-filtradora,peixe_ou_camarao,Lagosta Filtradora,,,,,,,"6,5 a 7,5",6.5,7.5,23ºC a 28ºC,23.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/lagosta_filtradora_6_a_9_cm_atya_gabonensis_giebel_1527_1_14c7cf9019fac881ba97b0ef353cc46f.jpg,,"LAGOSTA FILTRADORA
Atya Gabonensis Giebel
PEIXES DE ÁGUA DOCE
Origem:
África, América do Sul.
Características:
Chamada também de Camarão-Africano Filtrador, Camarão Negro e outros nomes regionais a Lagosta Filtradora, que na verdade é um camarão  recebe este nome pela sua aparência. Filtradora, pois come matéria orgânica em suspensão, filtrando com suas patas e com isso ajudando na limpeza do seu aquário. Ela é bastante encontrada na América do Sul e na África.
Comportamento e coabitação com outras espécies:
Pacífico e sociável. Perfeito para aquários comunitários de grande porte. É um animal "
https://www.kauar.com.br/peixes-agua-doce/limpa-vidro-pingo-de-ouro-parotocinclus-haroldoi,peixe_ou_camarao,Nano Cascudo Pingo de Ouro,Parotocinclus haroldoi,,,,,,"6,5 a 7,5",6.5,7.5,20 a 24,20.0,24.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_nano_pingo_de_ouro_2_5_a_3_parotocinclus_haroldoi_1053_1_b4375dfddfdc6feb0d3ac1f50930b18a.jpg,,"Este é o limpa-vidros pingo de ouro, um nano cascudo que vai ser só sucesso em seu aquário.
Origem:
encontrado na região da América do Sul.
Características:
O Limpa Vidro Pingo de Ouro é um peixe ornamental longo e fino com placas ósseas que se sobrepõem substituindo as escamas, sua cabeça é plana e termina com uma boca em forma de ventosa. Os raios duros presente em suas nadadeiras peitorais e dorsal servem como defesa contra predadores
Comportamento e Coabitação com outras espécies:
o Limpa Vidro Pingo de Ouro é tímido e pacífico deve ser mantido em um grupo de pelo menos seis indivíduos par"
